,CaseName,ours_TotalRunningTime,ours_RunningTime_1,ours_RunningTime_2,ours_RunningTime_3,ours_RunningTime_4,ours_RunningTime_5,ours_RunningTime_6,ours_DSC_AUC,ours_NSD_AUC,ours_DSC_Final,ours_NSD_Final,ours_DSC_1,ours_DSC_2,ours_DSC_3,ours_DSC_4,ours_DSC_5,ours_DSC_6,ours_NSD_1,ours_NSD_2,ours_NSD_3,ours_NSD_4,ours_NSD_5,ours_NSD_6,spacing,shape,ours_voxel_counts,has_bbox,ours_object_shapes,modality,segvol_DSC_AUC,segvol_NSD_AUC,segvol_DSC_Final,segvol_NSD_Final,segvol_DSC_1,segvol_DSC_2,segvol_DSC_3,segvol_DSC_4,segvol_DSC_5,segvol_DSC_6,segvol_NSD_1,segvol_NSD_2,segvol_NSD_3,segvol_NSD_4,segvol_NSD_5,segvol_NSD_6,vista3d_DSC_AUC,vista3d_NSD_AUC,vista3d_DSC_Final,vista3d_NSD_Final,vista3d_DSC_1,vista3d_DSC_2,vista3d_DSC_3,vista3d_DSC_4,vista3d_DSC_5,vista3d_DSC_6,vista3d_NSD_1,vista3d_NSD_2,vista3d_NSD_3,vista3d_NSD_4,vista3d_NSD_5,vista3d_NSD_6,sammed3d_DSC_AUC,sammed3d_NSD_AUC,sammed3d_DSC_Final,sammed3d_NSD_Final,sammed3d_DSC_1,sammed3d_DSC_2,sammed3d_DSC_3,sammed3d_DSC_4,sammed3d_DSC_5,sammed3d_DSC_6,sammed3d_NSD_1,sammed3d_NSD_2,sammed3d_NSD_3,sammed3d_NSD_4,sammed3d_NSD_5,sammed3d_NSD_6,nninteractive_TotalRunningTime,nninteractive_RunningTime_1,nninteractive_RunningTime_2,nninteractive_RunningTime_3,nninteractive_RunningTime_4,nninteractive_RunningTime_5,nninteractive_RunningTime_6,nninteractive_DSC_AUC,nninteractive_NSD_AUC,nninteractive_DSC_Final,nninteractive_NSD_Final,nninteractive_DSC_1,nninteractive_DSC_2,nninteractive_DSC_3,nninteractive_DSC_4,nninteractive_DSC_5,nninteractive_DSC_6,nninteractive_NSD_1,nninteractive_NSD_2,nninteractive_NSD_3,nninteractive_NSD_4,nninteractive_NSD_5,nninteractive_NSD_6,nninteractive_num_class,nninteractive_runtime_upperbound
1082,MR_BraTS-T1n_bratsgli_0450,2.551841735839844,0.0,0.4787783622741699,0.503589391708374,0.5080089569091797,0.5281105041503906,0.5333545207977295,0.7570077166355307,0.2660957814654323,0.2195043964828137,0.1841958460001151,0.0,0.1522288602941176,0.1776947705442902,0.1867162739424004,0.2067300437603742,0.2195043964828137,0.0,0.0,0.0,0.0,0.1739978584653747,0.1841958460001151,[1. 1. 1.],"(31, 218, 182)",[1227321    1874     761],False,"[[12, 29, 34, 55, 95, 110], [0, 30, 45, 56, 95, 100]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.380280331,2.021099125,0.329623134,0.499413652,0.0,0.36847296,0.349987466,0.343124296,0.338120522,0.329623134,0.0,0.520776274,0.505908185,0.503048725,0.502047251,0.499413652,0.430125825,0.0,0.108642956,0.0,0.0,0.101993989,0.107416546,0.108695403,0.108695403,0.108642956,0.0,0.0,0.0,0.0,0.0,0.0,34.5697557926178,0.0,6.879451036453247,6.917036056518555,6.9332029819488525,6.945860147476196,6.894205570220947,1.8771643642115723,2.3925050666090018,0.5643788687863612,0.7521970184915723,0.0,0.0857503753484027,0.5611852111105642,0.4740198836529892,0.5168946473806368,0.5643788687863612,0.0,0.0,0.7182123661719197,0.5892203409631294,0.7089738502281665,0.7521970184915723,2.0,180.0
1083,MR_BraTS-T1n_bratsgli_0465,2.702528953552246,0.0,0.4925253391265869,0.5745618343353271,0.5572128295898438,0.5419106483459473,0.536318302154541,0.5385930410187137,0.0,0.1448952823291618,0.0,0.0,0.1063794740615855,0.1243853142190365,0.1463364528646427,0.1422338957396607,0.1448952823291618,0.0,0.0,0.0,0.0,0.0,0.0,[1. 1. 1.],"(84, 218, 182)",[3095270   26389  116847   90801    3477],False,"[[8, 66, 113, 179, 44, 102], [0, 80, 89, 185, 35, 126], [4, 73, 110, 183, 30, 115], [62, 83, 128, 157, 64, 88]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.351742147,1.469920697,0.324787219,0.403978503,0.0,0.222536979,0.331253072,0.393864953,0.352962023,0.324787219,0.0,0.215966709,0.32855417,0.422360972,0.409032949,0.403978503,1.62302803,1.535025771,0.470927931,0.451623256,0.0,0.302110618,0.35752168,0.434968267,0.444018808,0.470927931,0.0,0.256036038,0.34825308,0.412049475,0.420893569,0.451623256,40.52378273010254,0.0,8.165789127349854,8.12923264503479,8.125620365142822,8.178449153900146,7.924691438674927,2.280596591336807,2.085238242095486,0.6558686123842115,0.6072572949923943,0.0,0.4617344752893588,0.5546492731400925,0.5245501226669327,0.6425956516929967,0.6558686123842115,0.0,0.4431972263961586,0.4922551846972101,0.483050668953576,0.5847051277504233,0.6072572949923943,4.0,360.0
1084,MR_BraTS-T1n_bratsgli_0475,2.5215320587158203,0.0,0.4745545387268066,0.501420259475708,0.5058400630950928,0.5138576030731201,0.5258595943450928,0.619972478501782,0.1069535994048252,0.2280934678704195,0.2139071988096504,0.0,0.0983334124685437,0.1173783515392254,0.1472906812712638,0.1920900055218111,0.2280934678704195,0.0,0.0,0.0,0.0,0.0,0.2139071988096504,[1. 1. 1.],"(53, 218, 182)",[2063927    8391   30510],False,"[[0, 52, 95, 155, 104, 134], [8, 51, 105, 149, 105, 146]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.889879203,3.046605936,0.738275328,0.783254899,0.0,0.636843236,0.731167231,0.734368149,0.736784541,0.738275328,0.0,0.641317385,0.774656684,0.778667295,0.780995814,0.783254899,2.129361149,2.348162664,0.533851129,0.589276798,0.0,0.521764399,0.533851129,0.533851129,0.533851129,0.533851129,0.0,0.571387744,0.589276798,0.589276798,0.589276798,0.589276798,38.34549307823181,0.0,7.6927900314331055,7.619117975234985,7.687010288238525,7.623311519622803,7.723263263702393,2.849796464830996,2.8900369884805204,0.746477834278992,0.7727675026794802,0.0,0.615588111503228,0.6766525763413392,0.7337248052825223,0.7583861103160248,0.746477834278992,0.0,0.6023239012712212,0.6766252144951687,0.7508697546377969,0.774996317372204,0.7727675026794802,2.0,180.0
1085,MR_BraTS-T1n_bratsgli_0486,2.7341856956481934,0.0,0.5135972499847412,0.5774192810058594,0.5672979354858398,0.5559549331665039,0.519916296005249,0.888625971446523,0.5098342696285276,0.2798964972878016,0.248213163040645,0.0,0.1553610786983015,0.1680333360130771,0.2356736677701998,0.2672901796701944,0.2798964972878016,0.0,0.0,0.0,0.1688496359296477,0.2168780521785574,0.248213163040645,[1. 1. 1.],"(83, 218, 182)",[3146560   27279  112345    6924],False,"[[35, 79, 69, 106, 51, 82], [0, 82, 40, 133, 37, 120], [6, 56, 66, 129, 76, 118]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.551575258,1.670895775,0.356111177,0.311923538,0.0,0.298227348,0.452511684,0.35701211,0.414882202,0.356111177,0.0,0.441344966,0.47804561,0.422835306,0.393380607,0.311923538,1.43845169,1.671392247,0.360430753,0.418661375,0.0,0.355178023,0.359850503,0.360393582,0.360403217,0.360430753,0.0,0.41395696,0.417668043,0.418738304,0.418676733,0.418661375,39.34162664413452,0.0,7.837933540344238,7.874233961105347,7.912181615829468,7.841813802719116,7.875463724136352,2.251771543666836,2.136561083907196,0.6102188501358204,0.6060400932237617,0.0,0.1153219226884884,0.6513275407900284,0.6657920902438675,0.5718815262207854,0.6102188501358204,0.0,0.0,0.6349962955945223,0.6391496296573569,0.5593951120434356,0.6060400932237617,3.0,270.0
1086,MR_BraTS-T1n_bratsgli_0489,2.489898681640625,0.0,0.4582715034484863,0.4862987995147705,0.5186893939971924,0.5115375518798828,0.515101432800293,0.8196975956606987,0.7214962587818402,0.2606240713224368,0.3117478195275454,0.0,0.1218117854001759,0.2377705306848503,0.1345239809880455,0.2561851556264964,0.2606240713224368,0.0,0.0,0.2582722323172591,0.0,0.3073501167008083,0.3117478195275454,[1. 1. 1.],"(36, 218, 182)",[1407243    1982   19111],False,"[[16, 34, 73, 117, 69, 116], [0, 35, 82, 114, 68, 115]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.573142119,2.621140514,0.657521045,0.704214935,0.0,0.570196276,0.623534331,0.675031746,0.660717382,0.657521045,0.0,0.488954628,0.607598576,0.715491024,0.701466132,0.704214935,1.547653288,1.493546795,0.353782453,0.377315588,0.0,0.316558327,0.366855273,0.418369609,0.427258016,0.353782453,0.0,0.278449177,0.344583938,0.406790947,0.414289528,0.377315588,34.33607292175293,0.0,6.850897073745728,6.883168935775757,6.81275749206543,6.90693736076355,6.882312059402466,2.673684769912165,2.730279596951089,0.6718171474447572,0.7014700412413472,0.0,0.570986847295536,0.663974496191114,0.6858353571172853,0.7024729192336189,0.6718171474447572,0.0,0.528209221542467,0.6177541551930219,0.7418888913755111,0.7557969189906493,0.7014700412413472,2.0,180.0
1087,MR_BraTS-T1n_bratsgli_0495,2.692708969116211,0.0,0.5002090930938721,0.562720537185669,0.5633254051208496,0.5424952507019043,0.523958683013916,0.5782487122209696,0.0,0.1967922606924643,0.0,0.0,0.0632241111597722,0.1205692013531401,0.1609517762020672,0.1667195487396439,0.1967922606924643,0.0,0.0,0.0,0.0,0.0,0.0,[1. 1. 1.],"(63, 218, 182)",[2439508   41194   18886],False,"[[0, 62, 107, 177, 44, 85], [16, 60, 137, 176, 53, 89]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.141425178,3.045568215,0.684634213,0.593135617,0.0,0.82553139,0.80380497,0.810826349,0.771711058,0.684634213,0.0,0.851108638,0.791662726,0.803393078,0.728390284,0.593135617,2.811695687,2.699293602,0.751352282,0.715754372,0.0,0.635854341,0.675460285,0.691279808,0.751352282,0.751352282,0.0,0.57109258,0.664956743,0.675159011,0.715754372,0.715754372,38.26451086997986,0.0,7.6149702072143555,7.601442337036133,7.676115751266479,7.711792469024658,7.660190105438232,2.641034072531081,2.534761646741752,0.8193551034423494,0.8139303793088989,0.0,0.2947592310616881,0.5190003534923648,0.7736605148446649,0.7913160369420325,0.8193551034423494,0.0,0.2636752127707221,0.4823489162093702,0.7437250555518068,0.7698848789407644,0.8139303793088989,2.0,180.0
1088,MR_BraTS-T1n_bratsgli_0508,2.791485548019409,0.0,0.4652340412139892,0.5764286518096924,0.5841686725616455,0.5694465637207031,0.5962076187133789,0.3713211553138558,0.0,0.1289803055402172,0.0,0.0,0.0793368030086043,0.0816847335140018,0.0730706075533661,0.112407259972077,0.1289803055402172,0.0,0.0,0.0,0.0,0.0,0.0,[1. 1. 1.],"(55, 218, 182)",[2146839   19011     112   16218],False,"[[0, 54, 141, 185, 58, 90], [2, 23, 162, 171, 77, 86], [7, 49, 156, 192, 68, 89]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.025400044,2.16363686,0.507383316,0.543781386,0.0,0.514056262,0.509112031,0.498017038,0.507551186,0.507383316,0.0,0.547308832,0.545278716,0.527865426,0.544947609,0.543781386,1.460455976,1.359032307,0.363186378,0.337857611,0.0,0.341385439,0.381797313,0.363186378,0.363186378,0.363186378,0.0,0.327026079,0.35087524,0.337857611,0.337857611,0.337857611,39.89744687080383,0.0,7.975502490997314,7.836650371551514,8.083552837371826,8.005984783172607,7.995756387710571,1.8185043564247887,1.9879254790110887,0.5362803436866436,0.6588778742102518,0.0,0.1996417265252311,0.3771759587500167,0.5351875450339211,0.5381798175349141,0.5362803436866436,0.0,0.0,0.4515353464201197,0.5942788529392188,0.6126723425466248,0.6588778742102518,3.0,270.0
1089,MR_BraTS-T1n_bratsgli_0515,2.5438835620880127,0.0,0.4690585136413574,0.5164999961853027,0.541327714920044,0.5162920951843262,0.5007052421569824,0.4356183792095046,0.0,0.1901098901098901,0.0,0.0,0.0742698343504795,0.0616558191615928,0.1184158415841584,0.1233568562335685,0.1901098901098901,0.0,0.0,0.0,0.0,0.0,0.0,[1. 1. 1.],"(33, 218, 182)",[1288909   10252   10147],False,"[[1, 32, 109, 128, 34, 71], [0, 29, 116, 150, 38, 73]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.08237435,3.350527354,0.789233847,0.861252599,0.0,0.686979285,0.778345579,0.788307144,0.777615061,0.789233847,0.0,0.719244815,0.846683226,0.857153134,0.856442287,0.861252599,2.003202073,2.124695004,0.513825231,0.549782258,0.0,0.508796746,0.464240623,0.513825231,0.513825231,0.513825231,0.0,0.51842244,0.491028139,0.549782258,0.549782258,0.549782258,38.28404593467712,0.0,7.6559906005859375,7.569459915161133,7.68962287902832,7.623579502105713,7.74539303779602,2.93127767448706,3.1558234633896287,0.798725267793259,0.8737421230165403,0.0,0.5590598727748323,0.7577573872260172,0.7255825945145622,0.7690451224624344,0.798725267793259,0.0,0.5736028073059763,0.7898960683965692,0.7930691571191936,0.8491857727126082,0.8737421230165403,2.0,180.0
1090,MR_BraTS-T1n_bratsgli_0526,2.609090566635132,0.0,0.4663631916046142,0.5423436164855957,0.5811767578125,0.5125458240509033,0.5066611766815186,0.4325180736185114,0.0,0.1444199807348286,0.0,0.0,0.0588836116643685,0.0829968595782862,0.1124322993599212,0.1354371184807054,0.1444199807348286,0.0,0.0,0.0,0.0,0.0,0.0,[1. 1. 1.],"(50, 218, 182)",[1949385   21425    6675    6315],False,"[[0, 49, 91, 148, 59, 90], [7, 46, 106, 139, 64, 89], [13, 46, 107, 138, 67, 89]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.278026007,1.760647871,0.30614696,0.391667695,0.0,0.393526219,0.313438223,0.308053949,0.306697245,0.30614696,0.0,0.648064332,0.452836671,0.394984936,0.392960251,0.391667695,1.403885996,1.728807292,0.353256758,0.438111745,0.0,0.334974687,0.353256758,0.353256758,0.353256758,0.353256758,0.0,0.390832372,0.438111745,0.438111745,0.438111745,0.438111745,35.10483813285828,0.0,7.001747608184815,7.002150058746338,7.022184610366821,7.028560161590576,7.050195693969727,2.49609101707652,3.203144966374931,0.7033065285522758,0.8665240367345618,0.0,0.3725816718011798,0.5544437406009936,0.6765741220955163,0.727129054203282,0.7033065285522758,0.0,0.6325826677379949,0.6995812353671286,0.8590580472023731,0.8949523315691508,0.8665240367345618,3.0,270.0
1091,MR_BraTS-T1n_bratsgli_0530,2.842933893203736,0.0,0.5297975540161133,0.5832667350769043,0.5586452484130859,0.6057746410369873,0.5654497146606445,1.1162351963778738,0.8735165679701387,0.3241260024110278,0.3027512612023803,0.0,0.1961699948796723,0.2595776915064861,0.2871016301953297,0.3094078760307079,0.3241260024110278,0.0,0.0,0.1985532031849139,0.2436200725380485,0.2799676616459862,0.3027512612023803,[1. 1. 1.],"(77, 218, 182)",[2981886   34286   38880],False,"[[0, 76, 114, 178, 51, 88], [3, 76, 122, 165, 59, 89]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.446646563,3.63882849,0.822254312,0.887476334,0.0,0.832183585,0.854826085,0.877715911,0.886885619,0.822254312,0.0,0.867573092,0.896961083,0.923698297,0.940644397,0.887476334,2.46016568,2.193452325,0.623368994,0.55904707,0.0,0.556748404,0.623368994,0.623368994,0.623368994,0.623368994,0.0,0.473575158,0.55904707,0.55904707,0.55904707,0.55904707,38.35244917869568,0.0,7.640091180801392,7.695731163024902,7.703970909118652,7.680963754653931,7.631692171096802,3.243977544519595,3.2621655303237587,0.86044020894995,0.900629576180825,0.0,0.7294600665378429,0.791104068749132,0.8174673810319812,0.8404559569945851,0.86044020894995,0.0,0.6397014651468388,0.7795636640321812,0.8396120367635864,0.8728243088641591,0.900629576180825,2.0,180.0
1092,MR_BraTS-T1n_bratsgli_0539,2.512013435363769,0.0,0.4752922058105469,0.5049233436584473,0.5153794288635254,0.5063567161560059,0.5100617408752441,1.0573457648108475,0.7882104846602545,0.3108076563958917,0.2262808428662193,0.0,0.2015176642042313,0.1942094990240728,0.30426982418371,0.302703781303003,0.3108076563958917,0.0,0.2408464173308558,0.0,0.2855729467273921,0.2690739078343248,0.2262808428662193,[1. 1. 1.],"(35, 218, 182)",[1376067   12593],False,"[[0, 34, 110, 150, 49, 84]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.164362152,2.018117105,0.672436054,0.673338417,0.0,0.113619375,0.521179925,0.578086957,0.672067557,0.672436054,0.0,0.0,0.476156561,0.534276331,0.671015005,0.673338417,1.868380627,1.733095911,0.47355585,0.441430634,0.0,0.421870306,0.47355585,0.47355585,0.47355585,0.47355585,0.0,0.376177387,0.441430634,0.441430634,0.441430634,0.441430634,37.68348431587219,0.0,7.702050447463989,7.555152177810669,7.389628171920776,7.569076776504517,7.467576742172241,2.57079082114433,2.230267410041312,0.7438491774639685,0.7416087479337534,0.0,0.5488538212033967,0.5980993497775555,0.636968085106383,0.6893718869267094,0.7438491774639685,0.0,0.431267005348399,0.4758538902065477,0.5313471031187809,0.6366285400749067,0.7416087479337534,1.0,90.0
1093,MR_BraTS-T1n_bratsgli_0547,2.7084407806396484,0.0,0.503394365310669,0.5417840480804443,0.5608489513397217,0.5547957420349121,0.5476176738739014,0.7189127041183014,0.0983600898689158,0.2214983713355048,0.1967201797378316,0.0,0.0923361623380767,0.1723711458812701,0.1903284567655262,0.1992958346347142,0.2214983713355048,0.0,0.0,0.0,0.0,0.0,0.1967201797378316,[1. 1. 1.],"(68, 218, 182)",[2668969   21535    7464],False,"[[0, 67, 63, 109, 94, 123], [10, 40, 69, 92, 91, 109]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.91607946,2.920685722,0.732951026,0.739839153,0.0,0.718719782,0.730634058,0.730227877,0.729382121,0.732951026,0.0,0.72297867,0.733296387,0.728642658,0.727337765,0.739839153,1.827441557,1.633399378,0.470108452,0.412014457,0.0,0.364123948,0.470108452,0.470108452,0.470108452,0.470108452,0.0,0.382697561,0.412014457,0.412014457,0.412014457,0.412014457,38.71118211746216,0.0,7.704313516616821,7.737525224685669,7.740813732147217,7.737025737762451,7.79150390625,2.776987291910584,2.810739648723438,0.7970680546838227,0.8519470616747615,0.0,0.2797365253838527,0.7053495824385603,0.7552638350293661,0.7779715844088202,0.7970680546838227,0.0,0.3287502793259647,0.664165851369052,0.7535893553046018,0.802635771549421,0.8519470616747615,2.0,180.0
1094,MR_BraTS-T1n_bratsgli_0550,3.051120042800904,0.0,0.5850069522857666,0.6064791679382324,0.6321430206298828,0.5871536731719971,0.6403372287750244,0.0410071426241815,0.0,0.0181043663471778,0.0,0.0,0.0067933614240261,0.0058957135263132,0.0091041514930808,0.0135584137191854,0.0181043663471778,0.0,0.0,0.0,0.0,0.0,0.0,[1. 1. 1.],"(97, 218, 182)",[3691405    3326  153841],False,"[[3, 94, 134, 157, 35, 65], [0, 96, 139, 197, 38, 94]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.977917458,2.103521036,0.490434144,0.51507764,0.0,0.507175187,0.495985974,0.492552302,0.490574517,0.490434144,0.0,0.555811494,0.531938084,0.520953427,0.515184959,0.51507764,1.763646305,1.5795707,0.486624629,0.463437444,0.0,0.341866831,0.410264095,0.452511851,0.486624629,0.486624629,0.0,0.259267755,0.352234329,0.402546327,0.463437444,0.463437444,34.644997358322144,0.0,6.902937412261963,6.91158127784729,6.961483240127564,6.9420695304870605,6.926925897598267,2.211775097881681,2.2969087498886536,0.6610204538645391,0.6711083617499511,0.0,0.5187637633293741,0.4990257087473358,0.5230885948184021,0.5997686857189866,0.6610204538645391,0.0,0.5563603568368045,0.5097740929011663,0.5474447091830101,0.6259555885110996,0.6711083617499511,2.0,180.0
1095,MR_BraTS-T1n_bratsgli_0560,2.9248740673065186,0.0,0.5500233173370361,0.5862038135528564,0.5831785202026367,0.6045200824737549,0.6009483337402344,0.1058547538136014,0.0,0.0297673566587287,0.0,0.0,0.0219021143964282,0.0307819243462807,0.0234039507586601,0.0258341431810819,0.0297673566587287,0.0,0.0,0.0,0.0,0.0,0.0,[1. 1. 1.],"(78, 218, 182)",[3027889     520   52450    5176    8693],False,"[[44, 63, 119, 132, 69, 78], [0, 77, 66, 155, 28, 82], [21, 67, 117, 132, 60, 72], [14, 40, 121, 158, 36, 61]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.847604423,2.255438579,0.484669682,0.601021302,0.0,0.350042891,0.431934723,0.489846266,0.508467147,0.484669682,0.0,0.48702712,0.512290436,0.586507985,0.612615947,0.601021302,0.904185677,0.776188329,0.252897122,0.270334351,0.0,0.239485473,0.19056086,0.214536398,0.252897122,0.252897122,0.0,0.274349214,0.0,0.233512195,0.270334351,0.270334351,40.656566858291626,0.0,8.057402849197388,8.141269445419312,8.040412187576294,8.22507643699646,8.192405939102173,1.607965358035084,1.9901868285099416,0.4567538313080171,0.54804672833597,0.0,0.4818399550197614,0.3167957946317223,0.3939413780200658,0.4279312922194065,0.4567538313080171,0.0,0.5407776761134796,0.4615377475970684,0.4642301143888806,0.5200067642992678,0.54804672833597,4.0,360.0
1096,MR_BraTS-T1n_bratsgli_0561,2.6484715938568115,0.0,0.5092175006866455,0.5235729217529297,0.5400609970092773,0.5327267646789551,0.5428934097290039,0.4456539272978578,0.0,0.1269921534437663,0.0,0.0,0.0794292072885449,0.1058101314771848,0.1073216821934955,0.1293114332610217,0.1269921534437663,0.0,0.0,0.0,0.0,0.0,0.0,[1. 1. 1.],"(60, 218, 182)",[2287290   82621    5032    5617],False,"[[0, 59, 91, 193, 38, 120], [24, 52, 158, 187, 59, 86], [25, 51, 158, 186, 63, 85]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.314701647,2.821660869,0.583943254,0.709217959,0.0,0.615597865,0.53651749,0.587699653,0.590713945,0.583943254,0.0,0.745304247,0.654806722,0.716364751,0.723228292,0.709217959,1.812624532,2.197144004,0.479872295,0.564954682,0.0,0.372091464,0.455851657,0.450918701,0.479872295,0.479872295,0.0,0.513874193,0.55816166,0.534613225,0.564954682,0.564954682,39.78275346755981,0.0,8.10492730140686,7.792384147644043,7.776248216629028,8.310811519622803,7.79838228225708,2.4372646265586777,2.5896900272605023,0.6926378702310615,0.8174856939766914,0.0,0.549577692311047,0.5842533224681724,0.6009416149692495,0.6309619078502017,0.6926378702310615,0.0,0.5649054049773853,0.6090536944452932,0.6235163904891367,0.6659243928490339,0.8174856939766914,3.0,270.0
1097,MR_BraTS-T1n_bratsgli_0563,2.9732556343078613,0.0,0.5842480659484863,0.6243758201599121,0.5973215103149414,0.583073616027832,0.5842366218566895,0.5221226641862928,0.0,0.1554601200777728,0.0,0.0,0.1188665962689193,0.1135387036252496,0.1324164136877103,0.1390041886999867,0.1554601200777728,0.0,0.0,0.0,0.0,0.0,0.0,[1. 1. 1.],"(94, 218, 182)",[3567760    4806  133934   23044],False,"[[39, 68, 109, 136, 100, 130], [0, 93, 82, 170, 85, 148], [27, 71, 110, 141, 101, 137]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.868610903,1.699671627,0.475990373,0.430098886,0.0,0.410140166,0.478601543,0.47557368,0.47137041,0.475990373,0.0,0.373909639,0.444304058,0.432206218,0.421157089,0.430098886,1.40350816,1.620583429,0.363212875,0.426236752,0.0,0.328159064,0.352286935,0.351163197,0.354372058,0.363212875,0.0,0.388035701,0.403378284,0.404808263,0.405260656,0.426236752,39.6000611782074,0.0,8.008820533752441,7.914316415786743,7.828099489212036,7.965219259262085,7.883605480194092,1.3579165715728037,1.2073554308158831,0.474725835045326,0.4348717658914158,0.0,0.0946921790981141,0.2472740340240901,0.3912153959782102,0.4347181344987832,0.474725835045326,0.0,0.0,0.2492171794279954,0.352592931924085,0.3881094365180946,0.4348717658914158,3.0,270.0
1098,MR_BraTS-T1n_bratsgli_0565,3.0602684020996094,0.0,0.5563218593597412,0.641730785369873,0.6578187942504883,0.6118876934051514,0.5925092697143555,0.0775901648285903,0.0,0.0270649277801149,0.0,0.0,0.0097908074164901,0.0134003350083752,0.0226722216839453,0.0230897405379671,0.0270649277801149,0.0,0.0,0.0,0.0,0.0,0.0,[1. 1. 1.],"(80, 218, 182)",[2939852    4048  122473   27034   80673],False,"[[32, 68, 144, 167, 92, 111], [0, 79, 84, 200, 46, 137], [25, 72, 125, 172, 87, 125], [4, 76, 141, 198, 46, 94]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.689109899,1.620630644,0.349016522,0.309706941,0.0,0.362014409,0.509994613,0.453589906,0.370009914,0.349016522,0.0,0.373905665,0.502332313,0.434919275,0.341572754,0.309706941,1.75237032,1.600603852,0.47646245,0.436931667,0.0,0.332835197,0.43564797,0.450330017,0.46174351,0.47646245,0.0,0.27607552,0.400517239,0.415620942,0.427962077,0.436931667,36.22380757331848,0.0,7.364290714263916,7.248241186141968,7.225595235824585,7.181323051452637,7.204357385635376,2.057190391572417,2.003781362065205,0.5810645599177371,0.5831004631870872,0.0,0.3269411328509402,0.4680659183489256,0.5575543315160526,0.5775672953230995,0.5810645599177371,0.0,0.3166629699935278,0.4226017778784696,0.5292288481331942,0.6020690194632337,0.5831004631870872,4.0,360.0
1099,MR_BraTS-T1n_bratsgli_0593,2.912062644958496,0.0,0.5696890354156494,0.5928707122802734,0.5779814720153809,0.5806221961975098,0.5908992290496826,0.2671080010280237,0.0,0.0944373955010613,0.0,0.0,0.0380419701699618,0.0446645430589408,0.0693138963195654,0.0868898788140058,0.0944373955010613,0.0,0.0,0.0,0.0,0.0,0.0,[1. 1. 1.],"(79, 218, 182)",[3065765   64459    2427    1753],False,"[[0, 78, 32, 136, 101, 155], [41, 58, 60, 89, 123, 155], [44, 56, 62, 84, 128, 156]]",MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.567658167,3.498859157,0.63067742,0.852824398,0.0,0.629245883,0.693341293,0.625818105,0.618537119,0.63067742,0.0,0.765318532,0.909908764,0.883300891,0.896578037,0.852824398,0.998677056,1.008195227,0.265539932,0.290223372,0.0,0.143291728,0.263148823,0.265516924,0.265595478,0.265539932,0.0,0.0,0.283816506,0.289396963,0.289870072,0.290223372,39.16101384162903,0.0,7.778813600540161,7.845443248748779,7.89821720123291,7.819391489028931,7.819148302078247,2.6559223588557246,3.223759025811895,0.7148122467526047,0.8656860839676738,0.0,0.5381404038904508,0.6254085304306267,0.691701581002763,0.7123359221008073,0.7148122467526047,0.0,0.6137707538540591,0.7283697249950087,0.880813958890139,0.874846923015881,0.8656860839676738,3.0,270.0
